customer_id,?column?
2dd636a7-983f-4f8f-9e46-d1882ac45272,0
e6eb4e54-6ce3-4c2f-baed-d87927143009,0
7c3b8702-cf60-400c-b273-6a772d52cb1d,0
b69912d0-6a18-477d-a25c-1a6391c61387,0
2ea366ca-0adb-425f-b06a-debfa984b346,0
d2f984c4-fb35-4fa7-a382-e2e9ba2e1c31,0
00c546d4-b838-4bdf-bd0b-330a31600388,0
ef4846a0-ef5b-494e-9de3-8706eabe1fbc,0
687a693a-71c5-476b-93b2-190c1e1c408c,0
29b29dd2-b87f-4377-bc0b-0a7f66dbd47f,0
d0fed461-415d-4082-8081-b1f3462fb176,0
20c53616-5813-4148-8ea4-5ad960e7e06f,0
55b0c83d-0fbe-495b-9fbe-a5451b26eb2a,0
f6917dd5-adc7-44f3-8d69-f66ecc9f896d,0
f32a1ca5-2088-406f-8325-dafeda56afbb,0
34643c30-2b46-4a1e-9a5a-40573f602cc4,0
0e19123e-7bbe-4a55-a68e-7ee4e31995a6,0
390c8c38-0150-4367-90d8-1a1130bff421,0
b9b935f2-6290-4911-aa6d-51f2edd54b02,0
8449dbdc-a078-446e-a424-6b649f0d2c87,0
055f61d6-721f-4a5a-82a2-cad53511a69c,0
35c20185-cfc7-4e50-8d85-e8b2731affef,0
f8f46b39-06d7-44f0-9dd1-ff0dc9731b69,0
4b8e19d6-47b9-417c-ae74-596b685f4cdf,0
d06f48af-c826-4954-86c3-49277e759528,0
478d846c-68c6-4992-8478-4509160974d3,0
5b7575be-824d-4639-8cde-40bb0e2d77d0,0
3dcc54b3-5986-42bc-83f4-3f1f192baf20,0
dad3aeba-f760-4cd8-be63-726189721636,0
9183e41e-f575-4340-9615-e86a035823ec,0
17a913d4-7499-4e41-a5f7-6b382858bbc4,0
289a9149-7a54-46ca-a580-69148ad34019,0
f4253434-4f9a-49c0-86ce-da37542a24ae,0
da11fa05-0e12-4f0a-8af1-4719dcaa69e9,0
5381b931-0a70-4082-9eeb-8b40a450e1e1,0
55c56bfe-21b5-466b-a3a6-7337a70bae84,0
6d95a9e2-ea4e-4c19-861f-a12eee415efa,0
873a8924-47d4-4513-b675-125a481a68f1,0
5b9a599e-cd40-4206-b5a6-1f4c64538bce,0
f87f9f58-a4e6-4f99-b477-d0fe9aa10fc9,0
375c5dbc-7199-49a0-b429-7951a5aa7890,0
a6fd0ea3-dfdc-4825-b472-aa05faf4fa5b,0
ac987c78-1e25-4b1d-ba3d-49dfd30de3d6,0
39df917d-750f-4f83-8713-e67c51135712,0
109ec3a0-11c2-4bab-8fd3-ebc8c2fc270e,0
58fc6fa8-880a-4872-9284-bdd7c00c1d66,0
cda397d3-056a-4a8b-bb9f-6ec5ecb6ba31,0
a5b9303a-a0f6-4747-b963-d735601b97da,0
5f6b7c36-f1b7-4f31-bc9a-fd11946d60fc,0
029ede1e-2a0b-42b9-be3a-c4788315256b,0
209be43d-d282-41dd-b6fb-c1ea3ad1e782,0
b62c06b8-50a3-4486-bfdf-e78700c8e56e,0
dfa9a84a-0ea8-4ee6-9e8d-f419fd5152cf,0
97035ad4-27f0-423a-be26-97d0e326d2ab,0
fba998f3-b0a4-41f1-a32a-673e0a1f6eef,0
b20e6032-b427-494e-9fd4-0536027ac11f,0
7ac9779e-fbf3-4bbd-b99a-b202c6e87ecf,0
5b25c9e0-56ad-4a65-99b3-5cf13b8a0c3b,0
3b5e221c-1d84-4ca7-83ed-5f774bfa00e1,0
620b63bb-a733-46e2-a111-4a2a7b70d75e,0
f1341db4-dfe0-45d5-be16-8cf4712af567,0
dfc6add4-f6f5-4817-8bb7-41f65f3fb32d,0
494de118-a257-4436-9d66-78a4b8a1c378,0
c21d4c92-dfe5-427f-8d76-a428569f0574,0
1622c195-5471-411d-b435-eaf123b5cf97,0
9bd3cadd-acfb-4e40-b745-d827b89e29d6,0
332a1230-e6b2-4a10-ad77-61cd8e2ecc3a,0
79d92279-860a-4c2b-9fbc-008e2507b1ee,0
453fb151-5809-44b5-ba2b-491f122f00ff,0
462d5a7d-0592-41be-8338-cfd2715e8661,0
7a54e921-d097-4b76-b945-4d657e03c2bd,0
bc1912dd-bbb7-44e4-bfdc-a34a287817ad,0
85312b4a-93f4-4407-b06c-f21d5841b7c6,0
9b7247f2-6c36-48d0-aad0-7ea45565674b,0
d1cd3255-5f4c-488c-aabb-6c1de840ca92,0
44a4f855-1ff5-4e5e-88fa-037d7b6e8927,0
04d23ff3-cb14-4304-9247-7bddc229954a,0
f56a8de1-2aa6-4708-9340-a46f7c8a0e27,0
e0baedee-4733-41e9-8bf5-90963b6134b3,0
8757aaab-d86f-47e6-b865-dab2077af22d,0
44ff72af-a9e5-4909-bbb0-877d160df652,0
f2c71b94-862d-4547-a5ce-98552d3b5af1,0
3209841f-324f-47f7-a1bf-3ddc5aa23077,0
5227fabe-bb16-439b-b9b3-38e5206d4257,0
15ab647c-72df-4877-ac47-68b183ddde4c,0
dafef5e5-f269-412b-95d7-ce1ce9ee5c33,0
a74abc02-64a1-450a-b6a4-19d57247e4cd,0
49bd2e07-ec5d-4124-802b-5c1da9765ddd,0
670ad36a-b6c6-4120-bc4d-5e660ffa3f88,0
1856871d-3f74-40d2-8c12-b14c0e448692,0
4fe7ab71-100c-4c3e-b4bb-a7603f08efa9,0
773d5043-7f96-479f-a9e9-56290e65e23f,0
971a2de3-f96e-42ee-95e9-7bd8c13c8aeb,0
fbdcf35f-c966-401e-b521-69788161f962,0
1974bdcd-a390-42ab-b49f-58e8293dc9ca,0
7b4811bd-0fc6-413f-81f0-825c87be45b4,0
1e76980b-c983-45b8-9960-66e17f9fc342,0
07b5ecec-d0f9-4e35-8159-3abc5e4498e7,0
f4e1aa69-d558-4ca5-9ead-810eb19f6b75,0
a5c9c88d-dd2c-47b0-b204-c31a34d9582c,0
293b9086-2d42-447b-89ce-7f66c2ace73e,0
dcf1ba65-b973-4418-bcd4-5698a0c496fd,0
205fb618-15aa-426e-b57b-cdb97824718c,0
60ab9206-238f-4b42-a0ed-3dbbd8d3fdc4,0
d4dc6ebe-0d4a-4225-aa08-e1ddfdc96dc5,0
089a772f-ef9c-40de-b376-81f43536fae5,0
90160ea6-b9ea-40fa-b3ab-10b5e874c07f,0
199a5719-f17c-4605-83bf-a50a2678aac7,0
4a390403-6849-46b6-9e56-ac6da2e4b2b8,0
70a6c275-5df2-43c5-ac86-2c444f088438,0
96c7880d-246f-4a26-ab3f-8b80231bab95,0
b723bdec-575a-4b6f-be20-9845a6370a00,0
6f70308a-4330-4326-8286-8aaa593b5273,0
c500f633-2233-4380-addf-06a0552cd359,0
411a7d38-b5d7-454f-92a8-2cac570ec1b1,0
5e8d1c65-e96a-4beb-ac7d-8c11bfcbb2a9,0
8f863fb2-a296-4d4e-8052-972489699152,0
c6e2c4b8-c6b0-4919-b8a1-2551fe232a97,0
030eb8f6-c87a-415e-bb0b-4f436893ff5f,0
e9659e0b-9c1e-41f8-8fea-8c6755f46578,0
33480338-5775-4df7-b654-2b4a160aa26c,0
e099c006-e002-4664-9bcc-48df2b2b72ec,0
e78a7b92-4cf7-484c-adf0-caba95720ad0,0
eb91100c-b7d8-4e93-ac67-60529749d080,0
783011b7-b650-4f06-af64-668563c8341d,0
a242ae51-75c6-4e62-8a85-4038ab193f12,0
e7e8672f-2a43-4d28-92fd-f925eb741e40,0
205931b5-c9dc-42d5-ae64-d7cae43151b6,0
72037037-5cf9-4bea-916f-2ed0fe567c2d,0
06e980ea-8d9a-4468-a783-f37ce1a497bc,0
ee7c6b79-05ec-49e9-a766-6dbc5a305af3,0
32e7b755-f267-410f-beee-3d21bd5b993c,0
4cba0c4c-6817-44c9-be19-1e88590bdcce,0
68d29d12-1644-4fc1-b43c-0cfc908e0cbd,0
e91034d5-196e-4dbb-b533-4f38d44151a4,0
d5af5958-81e7-46ea-b657-0646aca8e7d2,0
b1e91524-eb85-42ab-93ef-868119c53f20,0
237df78f-e227-47dc-9337-4066ee4c8142,0
eeb9d0bc-ed9f-4c5c-8842-f8bb5441102b,0
be903aac-33cf-4874-bbe6-2214f80c067f,0
5f2c1886-d3ec-48da-9f0f-3d989f8d4aec,0
32c907ea-85ff-4546-8aa8-180408a25680,0
e4c7fecc-72ff-478e-91ba-26f7c1d4b065,0
bddde3b9-0b27-4dbe-a042-e14018b1d852,0
9e05144f-44c5-4594-a4f8-b53d3643f1b1,0
9416a070-53db-4b98-bfef-6c6c331cced0,0
5ed95ef2-be8c-44c2-9069-df6e64a8f5e4,0
1f767001-a5e1-4dd0-b4d7-e0d97e79058a,0
1f2eb9b0-822e-4653-8885-2b63bdbcc622,0
74ae00d9-3f01-4f84-b14b-54871ffe3a65,0
b1052e21-fa80-4d77-a06f-5ecdff9364ec,0
889f103e-c25a-417d-9c1c-13a980a226be,0
ca1b2eb7-4450-49c0-9275-1c50b9297977,0
fa3db7f5-4b01-4f90-a78f-0c88e78c6bec,0
3fe06299-1af5-4b46-b7ac-66c8633339ea,0
7540a744-5ef7-4dff-b293-ef4f1760a3d5,0
6dbf2114-d694-48a1-91d2-c291ce7511b3,0
85492c11-fa75-4dfa-8a03-b9f06b4c297e,0
8d051d82-8c2f-4042-b16b-8f6aff9eb34d,0
d45ac88f-e296-4343-8963-0ae1cadc9740,0
8bd7dfea-4d2d-4dc1-bd49-94f046b62894,0
0c0c0909-608a-45d4-97f5-48feed83d468,0
a6e33a0c-645b-4ec8-9ce6-0548466cb012,0
ab525a0f-9fdc-49d6-803f-62988fec8cb5,0
2d6cab39-5e3d-4c33-b96f-f14599666894,0
141db4ec-a07b-4eb7-98bc-f10a4f95f28a,0
bb3b8162-1f74-4db3-bdeb-6c4528b87949,0
d844b821-213e-4387-b705-0636ba007ff2,0
7e773061-c02e-4767-8f3b-81d2af61577b,0
401b57a9-710d-4743-afba-27bf9d540468,0
73fa15b0-e628-4929-989f-3a1390d03919,0
1b56774a-7f23-479d-8190-00853c55feaf,0
8fced463-0c2a-4e51-bb1b-066ea3f8f098,0
5995f5ea-95f9-4d59-9a95-563b092c9ccb,0
42fd67e8-41e3-4bd6-aa3e-f63a51c4baa9,0
126702ab-d3ba-4a4f-921d-0d43ca9b2c98,0
2f8f8e61-4b5c-4b9d-8fe1-ec1a41e1affd,0
a855d05e-d53f-4842-b3c0-b57e08612fad,0
0a4fd08b-ac15-40de-b2f4-2827e3eaf536,0
b63d7e1d-aaef-4560-812d-5c03891f016b,0
11197e88-fcc4-4d63-96bd-695049af9f60,0
b3738b97-96c5-4610-b6c6-5b3b70b81a8c,0
3befe89b-4d55-4d10-86b3-dcc5aea8e01b,0
7c48a61c-3af7-4e84-88de-da803bc5b52f,0
ec2d39bf-cd4d-47bc-a9f2-ef6eaf44b207,0
379ca494-9274-4add-8586-2c52d444fcdd,0
7eb5c996-d018-446e-8429-a15340e64d01,0
af89926d-d6de-48ae-8a78-4ce29b09d0b3,0
ccdba73f-55fa-40b5-aaed-f62f633d67d8,0
2664c9ec-94b9-401f-be65-c2c4f056bd68,0
2788af31-af26-421e-975b-94ee42f3d7ce,0
d7c301ee-77b2-4a56-a8fb-554f01a36cea,0
f5a94cff-62a7-4c6d-8e9d-d80992e0be06,0
2e188108-193d-481a-b19b-f797220b39d8,0
1a54d854-29cc-4450-bd01-91b19adcc22a,0
bf8572ef-eca8-4573-b5d5-5a56af8246a5,0
b06c6ef4-af7f-49f6-b640-2dd793cadd55,0
95341ee1-940e-4498-b870-76a31fcd3f96,0
2b0be05c-999e-4086-a4ba-810e00312ce7,0
b02f2165-a2c9-4532-94cf-957905453182,0
719b2a7c-966d-4948-b029-15ab6368e07d,0
75e88c1e-8ab2-499e-a7ab-65de635e4d67,0
8ee78a06-ded1-4829-a0c9-f81498859dd3,0
429347ff-ef91-4412-b7eb-0f9b0c47939d,0
5bec006f-5767-4ec5-bc9c-e9f407ae0120,0
c79291cb-86c7-4431-b7fe-b5a61d595ec2,0
784c8cf8-c0d8-4430-9977-149d9c7c2049,0
d5e0d6d2-136a-49b6-af4c-599f572cc173,0
27ef0ace-9a76-4a74-9581-b6dbac508004,0
16271d44-19e3-4541-96e8-cb86833af66f,0
ad4a7ba3-5356-4294-9b18-257510ab8181,0
8a072140-3ab6-467b-91cd-f97fb5d934b3,0
38dc4093-4879-48e8-82c9-4bf5c14a59bf,0
eb62395d-9f12-421c-bb47-77de3bdef849,0
b26c14fa-d17d-4e85-86c4-c490d1e7cfd4,0
5c901811-d049-4cf7-80fa-fb22e547d615,0
ed91bf38-e991-4a97-9a64-e23cf5233afe,0
fe2d1dff-44ac-4204-b2b0-c4bfd2b2fb91,0
17154bfe-5de8-4880-922c-24c7e51b1947,0
fae5f7e2-23c5-49fc-a020-7588b7402167,0
b04e7bd3-e174-4b6d-9ea3-e958a0d8100e,0
f9e928d9-735a-4482-99f8-8f280877bb09,0
9bb7a8a3-dc4e-4c3b-be84-9caebe33633d,0
87a05e14-123b-4229-8321-eeaa4a346775,0
c4de8a97-2239-4a82-a67e-bf8115e79418,0
9f94975d-fd89-4055-93ba-0ce23b3ab1c6,0
77aed36e-7632-4887-9cdc-1f4510053be2,0
20fa91cd-4993-4369-a4fc-3299b50e091a,0
9286bfa7-35c1-4027-83d4-eb905e9c89e3,0
bbb33582-0983-4f3d-a83b-5a253492f073,0
60aaa81d-90aa-40ac-be7d-2d840dea4d98,0
5b8eb0df-3997-4d34-ba79-7bf92e52573b,0
8ed2eee3-50ae-4653-8eec-2a99a6a81585,0
2ef0927a-c3e6-4ffb-8a78-26ead9a1ded0,0
1ba372df-c9ea-4b54-a73e-42301dd4e510,0
862a5a0e-f1e0-4bfa-bd5f-141174da26c2,0
3ebd7669-37bb-49ce-8d6b-f37b78233887,0
6bbd354d-d0b7-41d3-9d90-43089d9c16d2,0
2e853f24-cf59-416f-ab20-ca0b8990cf72,0
a6d612e8-6fb9-46d5-aa19-d3477c17f5f5,0
69917290-56ca-45db-98c9-e59198672f3b,0
a8d9229b-7e2e-4e3e-bd0d-778a3d4b32d0,0
0f36ae8e-0841-4c68-bcfd-1f0b9a5a7f8f,0
43d3911d-fbdb-425e-9c1c-8343c5f31b59,0
560f232c-33e5-4774-b2c7-215f14a93493,0
fbf2e74f-78dd-4322-9cf8-0f17b5d78a78,0
d0d6a53a-ca7c-4b3e-a3cc-7223ed28852f,0
f94fd8c3-930b-46f5-a256-7874017518fe,0
c8687b52-b7f4-48fc-af13-eedd157c592e,0
ad2c5b83-61b7-401f-94fe-d63765cfec1f,0
461eabd4-be0c-4c86-b434-247159461dda,0
